"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id"
32276,73958_U_1047178,1047178_U_21_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_047T","73958_V"
32276,73958_U_1047178,1047178_U_22_0,"TERM. ÁGUAS CLARAS X FAZENDA GRANDE 4/3/2 R2",0,"32276_050M","73958_I"
32276,73958_U_1047178,1047178_U_22_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_050M","73958_V"
32276,73958_U_1047178,1047178_U_23_0,"TERM. ÁGUAS CLARAS X FAZENDA GRANDE 4/3/2 R2",0,"32276_050T","73958_I"
32276,73958_U_1047178,1047178_U_23_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_050T","73958_V"
32276,73958_U_1047178,1047178_U_24_0,"TERM. ÁGUAS CLARAS X FAZENDA GRANDE 4/3/2 R2",0,"32276_054T","73958_I"
32276,73958_U_1047178,1047178_U_24_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_054T","73958_V"
32276,73958_U_1047178,1047178_U_25_0,"TERM. ÁGUAS CLARAS X FAZENDA GRANDE 4/3/2 R2",0,"32276_058M","73958_I"
32276,73958_U_1047178,1047178_U_25_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_058M","73958_V"
32276,73958_U_1047178,1047178_U_26_0,"TERM. ÁGUAS CLARAS X FAZENDA GRANDE 4/3/2 R2",0,"32276_058M","73958_I"
32276,73958_U_1047178,1047178_U_26_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_058M","73958_V"
32276,73958_U_1047178,1047178_U_27_0,"TERM. ÁGUAS CLARAS X FAZENDA GRANDE 4/3/2 R2",0,"32276_063T","73958_I"
32276,73958_U_1047178,1047178_U_27_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_063T","73958_V"
32276,73958_U_1047178,1047178_U_28_0,"TERM. ÁGUAS CLARAS X FAZENDA GRANDE 4/3/2 R2",0,"32276_063T","73958_I"
32276,73958_U_1047178,1047178_U_28_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_063T","73958_V"
32276,73958_U_1047178,1047178_U_29_0,"TERM. ÁGUAS CLARAS X FAZENDA GRANDE 4/3/2 R2",0,"32276_063T","73958_I"
32276,73958_U_1047178,1047178_U_29_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_063T","73958_V"
32276,73958_U_1047178,1047178_U_30_0,"TERM. ÁGUAS CLARAS X FAZENDA GRANDE 4/3/2 R2",0,"32276_064T","73958_I"
32276,73958_U_1047178,1047178_U_30_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_064T","73958_V"
32276,73958_U_1047178,1047178_U_31_0,"TERM. ÁGUAS CLARAS X FAZENDA GRANDE 4/3/2 R2",0,"32276_064T","73958_I"
32276,73958_U_1047178,1047178_U_31_1,"FAZ.GRANDE 4/ R2 X TERM.ÁGUAS CLARAS VIA ROT.CAJ 5",1,"32276_064T","73958_V"
32277,74304_D_1046862,1046862_D_1_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_002N","74304_I"
32277,74304_D_1046862,1046862_D_1_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_002N","74304_V"
32277,74304_D_1046862,1046862_D_2_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_005M","74304_I"
32277,74304_D_1046862,1046862_D_2_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_005M","74304_V"
32277,74304_D_1046862,1046862_D_3_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_006M","74304_I"
32277,74304_D_1046862,1046862_D_3_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_006M","74304_V"
32277,74304_D_1046862,1046862_D_4_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_006M","74304_I"
32277,74304_D_1046862,1046862_D_4_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_006M","74304_V"
32277,74304_D_1046862,1046862_D_5_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_007M","74304_I"
32277,74304_D_1046862,1046862_D_5_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_007M","74304_V"
32277,74304_D_1046862,1046862_D_6_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_008M","74304_I"
32277,74304_D_1046862,1046862_D_6_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_008M","74304_V"
32277,74304_D_1046862,1046862_D_7_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_008T","74304_I"
32277,74304_D_1046862,1046862_D_7_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_008T","74304_V"
32277,74304_D_1046862,1046862_D_8_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_010T","74304_I"
32277,74304_D_1046862,1046862_D_8_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_010T","74304_V"
32277,74304_D_1046862,1046862_D_9_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_012T","74304_I"
32277,74304_D_1046862,1046862_D_9_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_012T","74304_V"
32277,74304_D_1046862,1046862_D_10_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_014M","74304_I"
32277,74304_D_1046862,1046862_D_10_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_014M","74304_V"
32277,74304_D_1046862,1046862_D_11_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_014M","74304_I"
32277,74304_D_1046862,1046862_D_11_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_014M","74304_V"
32277,74304_D_1046862,1046862_D_12_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_014T","74304_I"
32277,74304_D_1046862,1046862_D_12_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_014T","74304_V"
32277,74304_D_1046862,1046862_D_13_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_015T","74304_I"
32277,74304_D_1046862,1046862_D_13_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_015T","74304_V"
32277,74304_D_1046862,1046862_D_14_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_018M","74304_I"
32277,74304_D_1046862,1046862_D_14_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_018M","74304_V"
32277,74304_D_1046862,1046862_D_15_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_019T","74304_I"
32277,74304_D_1046862,1046862_D_15_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_019T","74304_V"
32277,74304_D_1046862,1046862_D_16_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_021M","74304_I"
32277,74304_D_1046862,1046862_D_16_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_021M","74304_V"
32277,74304_D_1046862,1046862_D_17_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_021T","74304_I"
32277,74304_D_1046862,1046862_D_17_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_021T","74304_V"
32277,74304_D_1046862,1046862_D_18_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_022T","74304_I"
32277,74304_D_1046862,1046862_D_18_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_022T","74304_V"
32277,74304_D_1046862,1046862_D_19_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_026M","74304_I"
32277,74304_D_1046862,1046862_D_19_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_026M","74304_V"
32277,74304_D_1046862,1046862_D_20_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_027T","74304_I"
32277,74304_D_1046862,1046862_D_20_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_027T","74304_V"
32277,74304_D_1046862,1046862_D_21_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_029M","74304_I"
32277,74304_D_1046862,1046862_D_21_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_029M","74304_V"
32277,74304_D_1046862,1046862_D_22_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_029T","74304_I"
32277,74304_D_1046862,1046862_D_22_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_029T","74304_V"
32277,74304_D_1046862,1046862_D_23_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_029T","74304_I"
32277,74304_D_1046862,1046862_D_23_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_029T","74304_V"
32277,74304_D_1046862,1046862_D_24_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_031M","74304_I"
32277,74304_D_1046862,1046862_D_24_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_031M","74304_V"
32277,74304_S_1046314,1046314_S_1_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_003M","74304_I"
32277,74304_S_1046314,1046314_S_1_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_003M","74304_V"
32277,74304_S_1046314,1046314_S_2_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_004T","74304_I"
32277,74304_S_1046314,1046314_S_2_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_004T","74304_V"
32277,74304_S_1046314,1046314_S_3_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_007T","74304_I"
32277,74304_S_1046314,1046314_S_3_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_007T","74304_V"
32277,74304_S_1046314,1046314_S_4_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_009T","74304_I"
32277,74304_S_1046314,1046314_S_4_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_009T","74304_V"
32277,74304_S_1046314,1046314_S_5_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_010T","74304_I"
32277,74304_S_1046314,1046314_S_5_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_010T","74304_V"
32277,74304_S_1046314,1046314_S_6_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_012M","74304_I"
32277,74304_S_1046314,1046314_S_6_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_012M","74304_V"
32277,74304_S_1046314,1046314_S_7_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_012M","74304_I"
32277,74304_S_1046314,1046314_S_7_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_012M","74304_V"
32277,74304_S_1046314,1046314_S_8_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_013T","74304_I"
32277,74304_S_1046314,1046314_S_8_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_013T","74304_V"
32277,74304_S_1046314,1046314_S_9_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_014M","74304_I"
32277,74304_S_1046314,1046314_S_9_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_014M","74304_V"
32277,74304_S_1046314,1046314_S_10_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_014M","74304_I"
32277,74304_S_1046314,1046314_S_10_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_014M","74304_V"
32277,74304_S_1046314,1046314_S_11_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_015M","74304_I"
32277,74304_S_1046314,1046314_S_11_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_015M","74304_V"
32277,74304_S_1046314,1046314_S_12_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_015T","74304_I"
32277,74304_S_1046314,1046314_S_12_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_015T","74304_V"
32277,74304_S_1046314,1046314_S_13_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_015T","74304_I"
32277,74304_S_1046314,1046314_S_13_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_015T","74304_V"
32277,74304_S_1046314,1046314_S_14_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_016T","74304_I"
32277,74304_S_1046314,1046314_S_14_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_016T","74304_V"
32277,74304_S_1046314,1046314_S_15_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_017T","74304_I"
32277,74304_S_1046314,1046314_S_15_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_017T","74304_V"
32277,74304_S_1046314,1046314_S_16_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_017T","74304_I"
32277,74304_S_1046314,1046314_S_16_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_017T","74304_V"
32277,74304_S_1046314,1046314_S_17_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_020T","74304_I"
32277,74304_S_1046314,1046314_S_17_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_020T","74304_V"
32277,74304_S_1046314,1046314_S_18_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_022T","74304_I"
32277,74304_S_1046314,1046314_S_18_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_022T","74304_V"
32277,74304_S_1046314,1046314_S_19_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_025M","74304_I"
32277,74304_S_1046314,1046314_S_19_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_025M","74304_V"
32277,74304_S_1046314,1046314_S_20_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_025M","74304_I"
32277,74304_S_1046314,1046314_S_20_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_025M","74304_V"
32277,74304_S_1046314,1046314_S_21_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_025T","74304_I"
32277,74304_S_1046314,1046314_S_21_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_025T","74304_V"
32277,74304_S_1046314,1046314_S_22_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_028T","74304_I"
32277,74304_S_1046314,1046314_S_22_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_028T","74304_V"
32277,74304_S_1046314,1046314_S_23_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_030T","74304_I"
32277,74304_S_1046314,1046314_S_23_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_030T","74304_V"
32277,74304_S_1046314,1046314_S_24_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_030T","74304_I"
32277,74304_S_1046314,1046314_S_24_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_030T","74304_V"
32277,74304_S_1046314,1046314_S_25_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_034T","74304_I"
32277,74304_S_1046314,1046314_S_25_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_034T","74304_V"
32277,74304_S_1046314,1046314_S_26_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_035M","74304_I"
32277,74304_S_1046314,1046314_S_26_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_035M","74304_V"
32277,74304_S_1046314,1046314_S_27_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_035M","74304_I"
32277,74304_S_1046314,1046314_S_27_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_035M","74304_V"
32277,74304_S_1046314,1046314_S_28_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_035M","74304_I"
32277,74304_S_1046314,1046314_S_28_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_035M","74304_V"
32277,74304_S_1046314,1046314_S_29_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_037M","74304_I"
32277,74304_S_1046314,1046314_S_29_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_037M","74304_V"
32277,74304_S_1046314,1046314_S_30_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_037M","74304_I"
32277,74304_S_1046314,1046314_S_30_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_037M","74304_V"
32277,74304_S_1046314,1046314_S_31_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_037M","74304_I"
32277,74304_S_1046314,1046314_S_31_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_037M","74304_V"
32277,74304_S_1046314,1046314_S_32_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_037M","74304_I"
32277,74304_S_1046314,1046314_S_32_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_037M","74304_V"
32277,74304_S_1046314,1046314_S_33_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_037T","74304_I"
32277,74304_S_1046314,1046314_S_33_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_037T","74304_V"
32277,74304_S_1046314,1046314_S_34_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_039T","74304_I"
32277,74304_S_1046314,1046314_S_34_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_039T","74304_V"
32277,74304_S_1046314,1046314_S_35_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_039T","74304_I"
32277,74304_S_1046314,1046314_S_35_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_039T","74304_V"
32277,74304_S_1046314,1046314_S_36_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_041M","74304_I"
32277,74304_S_1046314,1046314_S_36_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_041M","74304_V"
32277,74304_S_1046314,1046314_S_37_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_041M","74304_I"
32277,74304_S_1046314,1046314_S_37_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_041M","74304_V"
32277,74304_S_1046314,1046314_S_38_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_042M","74304_I"
32277,74304_S_1046314,1046314_S_38_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_042M","74304_V"
32277,74304_S_1046314,1046314_S_39_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_043T","74304_I"
32277,74304_S_1046314,1046314_S_39_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_043T","74304_V"
32277,74304_U_1047179,1047179_U_1_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_001M","74304_I"
32277,74304_U_1047179,1047179_U_1_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_001M","74304_V"
32277,74304_U_1047179,1047179_U_2_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_001T","74304_I"
32277,74304_U_1047179,1047179_U_2_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_001T","74304_V"
32277,74304_U_1047179,1047179_U_3_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_001T","74304_I"
32277,74304_U_1047179,1047179_U_3_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_001T","74304_V"
32277,74304_U_1047179,1047179_U_4_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_001T","74304_I"
32277,74304_U_1047179,1047179_U_4_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_001T","74304_V"
32277,74304_U_1047179,1047179_U_5_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_003T","74304_I"
32277,74304_U_1047179,1047179_U_5_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_003T","74304_V"
32277,74304_U_1047179,1047179_U_6_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_008M","74304_I"
32277,74304_U_1047179,1047179_U_6_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_008M","74304_V"
32277,74304_U_1047179,1047179_U_7_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_008M","74304_I"
32277,74304_U_1047179,1047179_U_7_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_008M","74304_V"
32277,74304_U_1047179,1047179_U_8_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_008M","74304_I"
32277,74304_U_1047179,1047179_U_8_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_008M","74304_V"
32277,74304_U_1047179,1047179_U_9_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_008T","74304_I"
32277,74304_U_1047179,1047179_U_9_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_008T","74304_V"
32277,74304_U_1047179,1047179_U_10_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_010T","74304_I"
32277,74304_U_1047179,1047179_U_10_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_010T","74304_V"
32277,74304_U_1047179,1047179_U_11_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_013M","74304_I"
32277,74304_U_1047179,1047179_U_11_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_013M","74304_V"
32277,74304_U_1047179,1047179_U_12_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_014T","74304_I"
32277,74304_U_1047179,1047179_U_12_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_014T","74304_V"
32277,74304_U_1047179,1047179_U_13_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_016T","74304_I"
32277,74304_U_1047179,1047179_U_13_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_016T","74304_V"
32277,74304_U_1047179,1047179_U_14_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_018T","74304_I"
32277,74304_U_1047179,1047179_U_14_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_018T","74304_V"
32277,74304_U_1047179,1047179_U_15_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_018T","74304_I"
32277,74304_U_1047179,1047179_U_15_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_018T","74304_V"
32277,74304_U_1047179,1047179_U_16_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_020M","74304_I"
32277,74304_U_1047179,1047179_U_16_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_020M","74304_V"
32277,74304_U_1047179,1047179_U_17_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_021M","74304_I"
32277,74304_U_1047179,1047179_U_17_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_021M","74304_V"
32277,74304_U_1047179,1047179_U_18_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_021M","74304_I"
32277,74304_U_1047179,1047179_U_18_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_021M","74304_V"
32277,74304_U_1047179,1047179_U_19_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_023T","74304_I"
32277,74304_U_1047179,1047179_U_19_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_023T","74304_V"
32277,74304_U_1047179,1047179_U_20_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_026T","74304_I"
32277,74304_U_1047179,1047179_U_20_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_026T","74304_V"
32277,74304_U_1047179,1047179_U_21_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_027M","74304_I"
32277,74304_U_1047179,1047179_U_21_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_027M","74304_V"
32277,74304_U_1047179,1047179_U_22_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_029M","74304_I"
32277,74304_U_1047179,1047179_U_22_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_029M","74304_V"
32277,74304_U_1047179,1047179_U_23_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_029T","74304_I"
32277,74304_U_1047179,1047179_U_23_1,"CAJAZEIRAS 10 X TERMINAL ÁGUAS CLARAS",1,"32277_029T","74304_V"
32277,74304_U_1047179,1047179_U_24_0,"TERMINAL ÁGUAS CLARAS X CAJAZEIRAS 10",0,"32277_031T","74304_I"
